"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Dealing with negative monetary ecosystem services values in environmental and economic accounting","2024","Ecosystem Services","10.1016/j.ecoser.2024.101602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184797159&doi=10.1016%2Fj.ecoser.2024.101602&partnerID=40&md5=99fa54803b78987a9a65fafb9f6fa712","The concept of exchange values refers to the theoretical notion of an exchange happening for ecosystem services between an ecosystem asset and an economic agent. The United Nations System of Environmental Economic Accounting recommends using market prices as exchange values whenever possible, or otherwise, exchange value estimates that conceptually come close to market prices. However, in countries with highly regulated access to natural resources, the observable market prices or exchange value estimates for ecosystem services may often be distorted or even negative. When exchange values are used for decision support or as evidence base for policy making, negative values can be misleading. To address this issue, we present ideas on how to include the institutional resource regime that governs ecosystem services into the computation of exchange values. This analysis can help identify policy interventions that increase or decrease exchange values from free-market levels and can provide guidance on how to correct for distorted value estimates. Further it can help to better understand negative exchange value estimates as well as reasons why society may be willing to accept, and eventually, compensate for them. We argue that the insurance value of ecosystems can be one such reason. To exemplify the application of the extended framework, we present a case study on the monetary valuation of water for hydropower production in Switzerland. © 2024 Elsevier B.V., All rights reserved.","Exchange Value Approach; Hydropower; Monetary Valuation Of Ecosystem Services; Negative Exchange Values; Switzerland"
"Payments for Ecosystem Services opportunities for emerging Nature-based Solutions: Integrating Indigenous perspectives from Australia","2024","Ecosystem Services","10.1016/j.ecoser.2024.101600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184756519&doi=10.1016%2Fj.ecoser.2024.101600&partnerID=40&md5=5c4fe2236fd6e047013f0fb747583216","With recent growing interest and potential investment in nature-based solutions (NbS), a local, regional and global level understanding of what kinds of mechanisms or arrangements work effectively to deliver the required biodiversity and climate change outcomes is essential. This paper presents the status and opportunities for Payment for Ecosystem Services (PES) arrangements in Australia, with a focus on Indigenous peoples in northern Australia. We reviewed 62 studies related to the distribution and extent of the predominant PES schemes globally and nationally in Australia, including different ecosystems (e.g. forest, water, savannas, etc.), spatial scale (e.g. local, regional or global), types of payment methods used for ecosystem services (ES) transactions, types of ES providers and beneficiaries, funders, users, and contract arrangements and related challenges. Globally, 54% of the studies were supported by government investment, 17% by private–public, and only 29% by private investment. 80% of studies focused on forests as the most common ecosystem for PES, with 61% of the PES arrangements implemented at a local scale, 16% at a catchment scale and the rest (23%) at a national scale. In 33% of the studies, a single ES is the focus for the system, i.e. water quality or carbon sequestration; in 37% of studies a bundled approach was followed where typically > 1–2 services are included as a bundle; and in another 7% stacked ES were included. Within Australia, six main schemes were considered to be PES, i.e. Conservation Agreements, Water trading (buyback) in the Murray Darling Basin, Reef Credits, Carbon Farming, the Queensland Land Restoration Fund, and the Indigenous Protected Areas and Caring for Country programmes on Indigenous lands. About 90% these programmes are funded by the Australian Government, focusing on carbon or biodiversity outcomes, with little consideration of Indigenous values. From an Indigenous perspective, a bottom-up PES approach incorporating the social and cultural aspirations of Indigenous people is preferred. Traditional management with low transaction costs, combining both socio-economic and environmental attributes as verifiable measures, can yield conservation as well as positive socio-economic outcomes for Indigenous communities in Australia and elsewhere. Empowering local communities, recognising and supporting their skills and knowledge, ensuring equitable and just distribution of funds, sustainable and reliable co-designed incentives are essential for the success of these fast-emerging opportunities. © 2024 Elsevier B.V., All rights reserved.","Carbon Farming; Incentivising Mechanisms; Indigenous Peoples And Local Communities; Natural Resource Management; Nature-based Solutions; Payment For Ecosystem Services"
"Using the ecosystem serviceshed concept in conservation planning for more equitable outcomes","2024","Ecosystem Services","10.1016/j.ecoser.2024.101597","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183985155&doi=10.1016%2Fj.ecoser.2024.101597&partnerID=40&md5=adef8c9bc2de2782d65fd59fb5cd8902","Considering ecosystem services (ESs) in conservation planning represents a growing interest in global standards. However, this task has been hindered by the complexity of the ecological and socio-economic attributes of ESs, and questions remain, such as how to incorporate the demand for ESs, and ensure equity among beneficiary groups. To successfully align conservation investments with local needs, we implemented the “serviceshed” concept (the geographical area where ecosystems deliver a service to a group of beneficiaries) in a novel planning approach, setting conservation targets based on ES demand. We expand on how neglecting peoples’ location and socio-economic vulnerability status while quantifying ES demand can lead to inequity issues. We tested our conceptual framework in an urban case study with the ESs of flood and heat island attenuation using a systematic conservation planning methodology that considers population vulnerability. We compared our novel approach to one that does not consider servicesheds while prioritizing sites and tested the impact of three metrics of ES demand on addressing equity issues: i) demand area, ii) number of beneficiaries, and iii) vulnerability-weighted number of beneficiaries. We showed that accounting for the spatial location of the different beneficiaries via servicesheds increased distributional equity by a factor of five. Considering vulnerability while quantifying ES demand also ensured that socio-economic equity was addressed, by factoring in peoples’ reliance on these services. The proposed approach holds significant potential in cultivating an ‘equitable space for conservation’ by aiding practitioners in linking ES supply with local beneficiaries while accounting for their vulnerability. © 2024 Elsevier B.V., All rights reserved.","Conservation Planning; Ecosystem Services; Floods; Heat Islands; Social Equity; Vulnerability"
"‘Uncertainty audit’ for ecosystem accounting: Satellite-based ecosystem extent is biased without design-based area estimation and accuracy assessment","2024","Ecosystem Services","10.1016/j.ecoser.2024.101599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183755851&doi=10.1016%2Fj.ecoser.2024.101599&partnerID=40&md5=0c15dd6d92afaa33286706560bf39604","There are currently no guidelines in the System of Environmental-Economic Accounting Ecosystem Accounting (SEEA EA) for quantifying and disclosing uncertainty. However, without quantifying uncertainty, it is unclear whether or not accounting tables contain biased (erroneous) area estimates which do not reflect real land cover changes. We use Oslo municipality in Norway as a case study to illustrate best practices in quantifying unbiased area estimates using design-based statistical methods. As input for ecosystem extent accounts, we compared a custom Sentinel-2 land cover map with a globally available one called Dynamic World for 2015, 2018 and 2021. The design-based area estimation involved (i) generating a stratified probability sample of locations using the satellite-based maps to define strata, (ii) assigning ecosystem type labels to the samples using photointerpretation according to a response design protocol, and (iii) applying a stratified area estimator to produce 95% confidence intervals around opening, closing and change stocks in the extent accounting table. We found that pixel counting practices, currently adopted by the SEEA EA community, led to biased extent accounts, particularly for ecosystem conversions, with biases averaging 195% of the true change value derived from design-based methods. We found that the uncertainty inherent in state-of-the-art satellite-based maps exceeded the ability to detect real change in extent for some ecosystem types including water and bare/artificial surfaces. In general, uncertainty in extent accounts is higher for ecosystem type conversion classes compared to stable classes, and higher for 3-yr compared to 6-yr accounting periods. Custom, locally calibrated satellite-based maps of ecosystem extent changes were more accurate (81% overall accuracy) than globally available Dynamic World maps (75%). We suggest that rigorous accuracy assessment in SEEA EA will ensure that ecosystem extent (and consequently condition and service) accounts are credible. A standard for auditing uncertainty in ecosystem accounts is needed. © 2024 Elsevier B.V., All rights reserved.","Earth Observation; Ecosystem Service; Remote Sensing; Sampling; Stratification; Uncertainty Audit"
"Unequal access to cultural ecosystem services of green spaces within the city of Rome – A spatial social media-based analysis","2024","Ecosystem Services","10.1016/j.ecoser.2023.101594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183653648&doi=10.1016%2Fj.ecoser.2023.101594&partnerID=40&md5=d24b6e14ee4dcc632bf32a11015454cd","This groundbreaking study sheds new light on the unequal distribution of cultural ecosystem services (CES) within Rome's urban green spaces (UGS). Employing a novel methodology, we assess UGS quality through georeferenced social media data from Twitter, evaluate the green cover of UGS, and assess accessibility to these spaces using network analysis in a GIS environment. This unique methodology allows us to unveil marked disparities in both UGS accessibility and the provision of CES. Unlike traditional approaches, our analysis provides a more nuanced understanding of UGS quality and accessibility. Our findings reveal areas with high UGS accessibility, yet limited CES provision. These insights are crucial for targeted urban planning interventions, advocating for a more equitable distribution of UGS benefits. This research challenges traditional green space planning with a focus on green space availability. Importantly, our study goes further by identifying specific disadvantaged areas, offering valuable insights for promoting equity in urban areas, emphasizing the importance of UGS quality and accessibility. Thereby, this research provides a foundation for a more nuanced, equal, and quality-driven approach to UGS planning. © 2024 Elsevier B.V., All rights reserved.","Cultural Ecosystem Services; Environmental Equality; Landscape And Urban Planning; Social Media Data Analysis; Spatial Accessibility; Urban Green Space"
"Consistent ecosystem service bundles emerge across global mountain, island and delta systems","2024","Ecosystem Services","10.1016/j.ecoser.2023.101593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183555961&doi=10.1016%2Fj.ecoser.2023.101593&partnerID=40&md5=579dd8e9563d871e1ad8a56f5f8fb612","Ecosystem services are often analysed individually, but are intertwined with one another and the social-ecological systems they occur in. As a response, ecosystem service bundles, i.e. co-occurring sets of ecosystem services, can be used to simplify complex relationships between nature and society, and in turn aid understanding. Typically bundles are studied on the local to regional scale, given the importance of local context to bundling, but wider scale analysis may help highlight broader ecosystem service balances for sustainable management. However, it remains uncertain if the relationships between ecosystem services are strong enough to describe coherent bundles at the global scale, and the extent to which these bundles are robust across different social-ecological systems and within different biogeographical realms. Here, we examine whether coherent bundles emerge from a set of 25 ecosystem property and service indicators across regional mountain, island and delta systems around the world. We analyse differences between bundle composition and correlation structure based on system, latitude and biome. We find consistent bundles broadly representing ‘food’, ‘productivity’ and biodiversity ‘intactness/soil’ ecosystem properties and services emerge across mountains, islands and deltas globally. These bundles show strong positive correlations internally, and consistent negative correlations between ‘food’ services and ‘intactness/soil’ ecosystem properties across bundles. The bundles weakened at higher latitudes and individual biomes where the division between ecosystem properties and services broke down. In sum, while islands, mountains and deltas are distinct social-ecological systems, we found ecosystem bundles robustly described synergies and trade-offs between ecosystem services across these systems. This suggests that bundling has a role in simplifying wider scale interactions between humans and ecosystem services. © 2024 Elsevier B.V., All rights reserved.","Biomes; Bundles; Ecosystem Services; Social-ecological Systems; Synergies And Trade-offs"
"Linking natural capital stocks with ecosystem services in the Northern Baltic Sea","2024","Ecosystem Services","10.1016/j.ecoser.2023.101585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185928647&doi=10.1016%2Fj.ecoser.2023.101585&partnerID=40&md5=99c7b4a1beef1b2384ffc5575802458b","The Baltic Sea is a heavily used marine area in Northern Europe delivering valuable services to the inhabitants of its surrounding countries. Understanding how the structure and functioning of marine ecosystems deliver ecosystem services is still limited. However, this information is increasingly needed for ecosystem accounting, marine spatial planning and managing natural resources sustainably. In this study we reviewed ecosystem services provided by marine natural capital, i.e. the elements in the environment that are essential for providing the services. Altogether 48 habitats belonging to 8 habitat groups, and 11 mobile species (i.e. fish and pinnipeds) were assessed using literature and expert knowledge in the Northern Baltic Sea. To our knowledge, this is the first time when all habitats are included in an ecosystem services assessment in the area. The results show that of all possible service linkages, 31–56% were identified for habitats (depending on the habitat group in question) and 28–51% of linkages could not be assessed because of the limited knowledge. For mobile species, 53% of all possible services linkages were recognized and 15% of linkages could not be assessed because of limited knowledge. The results demonstrate the importance of the marine habitats for delivering regulating services, particularly those mitigating harmful effects of human activities such as carbon and nutrient storages, and their importance to services that are yet to be discovered. The results also show that mobile species are particularly important for provisioning and cultural services. The current study supports on-going policies such as the Baltic Sea Action Plan and marine spatial planning by providing knowledge on ecosystem services that can be adopted into decision-making in the areas where the distribution and location of habitats and species are known. It also acts as a starting point for a more in-depth trade-offs analysis of different ecosystem services. © 2024 Elsevier B.V., All rights reserved.","Baltic Sea; Ecosystem Services; Habitats; Mobile Species; Natural Capital; Review"
"Ecosystem accounting for water resources at the catchment scale, a case study for the Peloponnisos, Greece","2024","Ecosystem Services","10.1016/j.ecoser.2023.101586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183760295&doi=10.1016%2Fj.ecoser.2023.101586&partnerID=40&md5=2303ca47296e7aa76bd18af2c441be7c","The System of Environmental-Economic Accounts - Ecosystem Accounting (SEEA EA) has become the world's leading natural capital accounting system. It provides a valuable decision-making tool for spatial planning and integrated development. SEEA implementation is a current key challenge for European Union (EU) Member States (MS), mainly due to high requirements on budget, technical capacity, and data, varying between countries. Within this frame, the objective of this paper is to demonstrate how the SEEA framework can be applied to analyse water ecosystems at river basin scale, building exclusively upon the officially registered, standardized national and EU datasets. We test how water resources can be accounted for using SEEA EA, with an additional component assessing water use based on SEEA Water. Within the EU Water Framework Directive (WFD), two reporting cycles of river basin management plans have been completed for water ecosystems, providing spatial and temporal datasets. This material together with numerous data available at EU and national levels, water-relevant databases and repositories, resulting from MS reporting obligations, are tested and utilised for water accounting. The Alfeios river basin in Western Peloponnisos Greece serves as the case study area for compiling extent accounts, condition accounts, and supply and use accounts for provisioning water ecosystem services (drinking and irrigation water) for the periods 2009–2015 and 2015–2021 (the two WFD reporting cycles). It is demonstrated that readily available EU datasets can support the initial mapping and compiling of water ecosystem accounts at local scale, as applied in Greece, and therefore potentially also in other EU countries with fragmented data scattered in various administrative services and authorities with overlapping responsibilities on water resources. It is also concluded that future WFD reporting cycles and revisions of the river basin management plans could be better structured to enable a more direct connection of the collected data to ecosystem accounts. © 2024 Elsevier B.V., All rights reserved.","Natural Capital Accounting; Seea Ea; Seea Water; Sustainable Agricultural Development; Valuation; Water Ecosystem Services"
"National mapping and assessment of ecosystem services projects in Europe – Participants’ experiences, state of the art and lessons learned","2024","Ecosystem Services","10.1016/j.ecoser.2023.101592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183429456&doi=10.1016%2Fj.ecoser.2023.101592&partnerID=40&md5=1e428e885b3aff81b143a058c0b6279d","Backed by the Biodiversity Strategy to 2020 and 2030, numerous ‘Mapping and Assessment of Ecosystem Services’ (MAES) projects have been completed in recent years in the member states of the European Union, with substantial results and insights accumulated. The experience from the different approaches is a valuable source of information for developing assessment processes further, especially with regard to their uptake into policy and more recently, into ecosystem accounting. Systematic approaches towards best practices and lessons learned from national MAES projects are yet lacking. This study presents the results of a survey conducted with participants of national MAES projects overviewing 13 European MAES processes. Focus hereby is put on the types of methods used, the assessed ecosystem services, and the perceived challenges and advancements. All MAES projects assessed ecosystem services at several levels of the ecosystem service cascade (69% at least three levels), using a diverse set of data sources and methods (with 4.7 types of methods on average). More accessible data was used more frequently (e.g., statistical and literature data being the most popular). Challenges regarding policy uptake, synthesizing results, and data gaps or reliability were perceived as the most severe. Insufficient evaluation of uncertainty was seen as a major critical point, and emphasized as crucial for uptake and implementation. Moving towards accounting for ES in the frame of environmental-economic accounts, considering uncertainties of ES assessments should be even more important. © 2024 Elsevier B.V., All rights reserved.","Biodiversity Strategy 2020; Ecosystem Assessment; Ecosystem Condition Types; Ecosystem Service Cascade; Ecosystem Service Models; Uncertainty"
"Advancing knowledge pluralism and cultural benefits in ecosystem services theory and application","2024","Ecosystem Services","10.1016/j.ecoser.2023.101583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182582808&doi=10.1016%2Fj.ecoser.2023.101583&partnerID=40&md5=20e344eb534c9e3d8ae5db10ec0d3e74","Improved consideration of the cultural benefits of ecosystem services (ES) requires attention to knowledge pluralism in addition to value pluralism. Theorists have increasingly argued that meaningful inclusion of cultural benefits of ES requires attention to plural values, beyond the individual, instrumental values associated with ecosystems. However, there has been little engagement around the role of knowledge pluralism as a foundational enabling factor for meaningful consideration of plural values. This paper contributes to a conceptual toolkit for implementation of knowledge pluralism in ES theory and application by (re)conceptualizing ES-knowledge as a knowledge system. This can support personal and collective reflexivity around the role of worldviews embedded in our institutions, and illuminate what is at stake when assumptions about human-nature relationship and well-being remain hidden. Further, by locating benefits-knowledge as a core element of the ES-knowledge-system, we can imagine a greater range of possible cultural-benefits-knowledge-forms and improve our ability to comprehend and convey the plural values of cultural benefits of ES, as they arise across cultural contexts. © 2024 Elsevier B.V., All rights reserved.","Cultural Benefits; Cultural Ecosystem Services; Ecosystem-services-knowledge; Environmental Justice; Epistemic Justice; Holistic Value; Knowledge Pluralism; Knowledge System; Recognitional Justice; Relational Values; Value Pluralism"
"Opportunities for improved consideration of cultural benefits in environmental decision-Making","2024","Ecosystem Services","10.1016/j.ecoser.2023.101587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182572558&doi=10.1016%2Fj.ecoser.2023.101587&partnerID=40&md5=f201a1e5b619c0c141c6f9da27e252dd","Many cultural benefits of ecosystem services (ES) are difficult to capture in standard ES assessments. Scholars and practitioners often respond to this gap by seeking to develop new scientific methods to capture and integrate the plural values associated with diverse cultural benefits categories. This increasing emphasis on value pluralism represents an essential step toward recognitional justice within ES theory and practice. However, current approaches continue to rest on the assumption that ES-knowledge is only made available to decision-makers through scientific documentation. As a result, scholars and decision-makers fail to account for the role of knowledge pluralism as a core element of recognitional justice, and a key enabling factor for meaningful consideration of the plural values linked to cultural benefits of ES. In this paper, we contribute to a pluralist theory of cultural-benefits-knowledge, and ES-knowledge more broadly. Using a critical interpretive synthesis of environmental management literature, we conceptualize a wider range of knowledge forms that convey cultural benefits, based on the knowledge-as-practice concept in addition to the knowledge-as-product concept more familiar to Western actors. As part of the synthesis, we explore when and how diverse forms of cultural-benefits-knowledge intersect with decision-making processes, and the value aspects and categories of cultural benefits most frequently conveyed by each form of knowledge. Our synthesizing argument offers a critique of the concept of “ES-knowledge-use,” proposing a shift in focus toward “learning opportunities” that exist across phases of decision-making. We demonstrate that attention to a greater diversity of knowledge forms (knowledge pluralism), and a fuller spectrum of opportunities to integrate them (learning opportunities) can support more meaningful consideration of the plural values associated with cultural benefits of ES (value pluralism). In combination, attention to knowledge pluralism and value pluralism can help bring the ES approach into alignment with environmental justice through the recognition and legitimization of multiple identities, well-beings, and human-nature relationships, as reflected in meaningful consideration of the diverse cultural benefits of ES. © 2024 Elsevier B.V., All rights reserved.","Cultural Benefits; Cultural Ecosystem Services; Ecosystem Services Knowledge; Environmental Justice; Epistemic Justice; Holistic Value; Knowledge Pluralism; Recognitional Justice; Relational Values; Social Learning; Value Pluralism"
"The impact of payment for ecosystem service schemes on participants’ motivation: A global assessment","2024","Ecosystem Services","10.1016/j.ecoser.2024.101595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182566678&doi=10.1016%2Fj.ecoser.2024.101595&partnerID=40&md5=97b754b4581bb7e57cb7cdc58e09c722","Payment for Ecosystem Services (PES) is a commonly used policy tool to fund nature conservation efforts. However, the implementation of financial incentives may have unintended consequences on intrinsic motivations, such as attitudes and environmental values, resulting in reduced levels of pro-environmental behaviors after PES compared to those observed before PES. The effect of PES schemes on participants’ motivations is not well understood. To address this gap, we conducted a quantitative analysis of motivation effects in PES schemes using 155 data points from 126 primary studies. Our study found that: 1) 54% of PES projects had a crowding-in effect, reinforcing intrinsic motivations, while 42% had a crowding-out effect, weakening intrinsic motivations; 2) PES projects with community payments were more likely to induce crowding-out due to free-riding and reduced trust; 3) compliance monitoring was a weak predictor of crowding-in, possibly due to increased satisfaction; and 4) monetary payment, when compared to in-kind payment, was more likely to lead to crowding-out due to reduced autonomy. Our findings also suggest that crowding-in is associated with successful environmental outcomes, while crowding-out is associated with environmental failure. To enhance the effectiveness of PES programs, policymakers should promote motivation crowding-in and prevent crowding-out by using in-kind payments, addressing free-riding, and enhancing fairness and transparency through monitoring, where feasible. © 2024 Elsevier B.V., All rights reserved.","Behavioral Study; Motivation Crowding; Payment For Ecosystem Services; Policy Effectiveness"
"Analysis of the potential value of cultural ecosystem services: A case study of Busan City, Republic of Korea","2024","Ecosystem Services","10.1016/j.ecoser.2024.101596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182549723&doi=10.1016%2Fj.ecoser.2024.101596&partnerID=40&md5=a95440d3fa2e9bd339c434ff95153e9f","Although the importance of ecosystem services (ES) as a result of urbanization continues to be emphasized, their economic value to cities as a whole has not been widely explored. This study aimed to provide basic data to respond to the continuously increasing demand for ESs by analyzing the potential value of cultural ecosystem services (CESs). These services are among the most important ESs and represent the most intimate interactions between humans and nature. The ongoing Busan Eco Delta City development was selected as the study subject. Using the concept of compensating surplus as a theoretical framework, the benefit derived from CESs by local citizens was determined. A questionnaire-based survey was conducted on the willingness to pay and its influence on CESs. Results from the 1,477 survey responses showed that the willingness to pay for CESs was affected by the offer amount, age, place of residence, willingness to visit, and environmental organization membership. The average value ascribed to CESs was KRW 9,044, based on a dichotomous-choice response logit model. Among the CESs, the existence CES had the strongest influence on willingness to pay, indicating that the natural resources of the urban ecosystem were of the highest value to the residents. This study presents a clear approach to estimating the potential value of cultural services derived from the urban ecosystem and provides reference data for decision-making processes such as planning and policy establishment. © 2024 Elsevier B.V., All rights reserved.","Contingent Valuation Method; Cultural Ecosystem Service; Double-bounded Dichotomous Choice; Ecosystem Service; Logit Model; Potential Value"
"A farming systems approach to assess synergies and trade-offs among ecosystem services","2024","Ecosystem Services","10.1016/j.ecoser.2023.101591","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181756878&doi=10.1016%2Fj.ecoser.2023.101591&partnerID=40&md5=56727a90fa41dfee773c5bece6b17999","Agricultural landscapes are linked to many functions that benefit human well-being, with a focus on food production. These functions are intrinsically linked with the management choices made by farmers, which are reflected in different farming systems (FS) and their shares in the landscape. However, there is a mismatch between the level where these decisions are taken – farm level – and the landscape level, where many ecosystem processes and interactions take place. The FS approach is one way to bridge the gap between both levels since it enables the joint assessment of multiple management decisions from adjacent farmers using farmlevel data and combining them at the landscape level through clustering techniques. The result is a spatial composition of different FS that enables us to capture landscape gradients and spatially relate them with biodiversity and ecosystem services, thus helping to inform and design policies to affect farming system choice. In Europe, the use of the Integrated Administration and Control System (IACS) database, coupled with the Land Parcel Information System (LPIS), a high-resolution spatially-explicit identification system for agricultural plots, provides a potentially rich source of information on agricultural management (e.g., type of crop, livestock stocking, land use). In this study, we investigated the spatial associations between ecosystem condition and ecosystem services indicators; and explored relationships between landscape gradients and these indicators using a FS approach based on IACS and LPIS data. Agroforestry systems were shown to be linked to a greater ecosystem condition and ecosystem services delivery. In contrast, LG dominated by very intensive and specialized FS revealed the most pronounced negative effects on ecosystems. © 2024 Elsevier B.V., All rights reserved.","Biodiversity; Ecosystem Condition; Ecosystem Services; Farming Systems; Landscape Management"
"Assessment of the effectiveness of China's protected areas in enhancing ecosystem services","2024","Ecosystem Services","10.1016/j.ecoser.2023.101588","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181245046&doi=10.1016%2Fj.ecoser.2023.101588&partnerID=40&md5=9b146b854a76ffc125906ac57905daa8","Protected areas are critical for providing ecosystem services. However, studies on the effect of protected areas on ecosystem service enhancement remain lacking, which restricts efficient protected area management. In this study, a statistical matching approach was used to analyze the role of 637 protected areas in China in enhancing ecosystem services. The drivers that influence the effectiveness of protected areas were also explored. The results show that 94% of the protected areas enhanced at least one type of the selected ecosystem services compared with the controls (unprotected areas), and protected areas in areas with high human activity disturbance or ecological fragility were more effective in enhancing ecosystem services than in other areas. At the national scale, the effectiveness of protected areas for carbon sequestration, soil conservation, and water yield services was mainly influenced by physical geographic variables (e.g., mean annual temperature, annual precipitation), and of habitat quality service also by socio-economic variables (e.g., road network density, distance to the nearest cropland). The main drivers in the various dry and wet climate regions differed from those operating at national scale, reflecting the spatial heterogeneity of natural and socio-economic conditions. Our results provide useful information for application in protected area management. © 2024 Elsevier B.V., All rights reserved.","China; Ecosystem Services; Management Effectiveness; Protected Areas; Statistical Matching Approach"
"Examining weak sustainability for storm protection by mangroves","2024","Ecosystem Services","10.1016/j.ecoser.2023.101590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180573996&doi=10.1016%2Fj.ecoser.2023.101590&partnerID=40&md5=05c77afd34f4c3f45930b1fbf09c1fe8","Although the body of scientific evidence supports that mangroves provide storm protection and save lives during cyclones, coastal planners have been prioritizing the adoption of technological alternatives, for example, early warnings, evacuation training, and storm shelters—over mangrove conservation, to manage storm risks. Such policy has the underlying assumption that mangroves and technological alternatives for storm protection are perfect substitutes. This paper studies storm protection by mangroves in India and compares the life-saving efficacy of mangroves and technological alternatives empirically under different evacuation scenarios. Results show that the storm-protection ability of mangroves remains significant and that mangroves have been protecting lives even when these technological alternatives are present in a large number. © 2023 Elsevier B.V., All rights reserved.","Cyclone Shelter; Early Warning; India; Mangroves; Strong Sustainability"
"Mapping and assessment of lake ecosystem services in Lithuania","2024","Ecosystem Services","10.1016/j.ecoser.2023.101589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180120026&doi=10.1016%2Fj.ecoser.2023.101589&partnerID=40&md5=43a5abac5d85c0bd9f75f6d7ced4026a","Lakes provide essential Ecosystem Services (ES) that support human well-being. However, due to anthropogenic environmental degradation, lake ecosystem conditions and related ES supply are affected. To assess these impacts and ES supply alterations, mapping and assessing lake ES is key. Spatiotemporal lake ES studies are lacking, especially at the national scale. In this study, we mapped and assessed lake ES nationally in Lithuania. In total, 1032 lakes were considered. The supply of five ES were studied in 1990, 2000, 2006, 2012, and 2018: 1) fibres and other materials for construction (fibres ES); 2) water for non-drinking purposes (water ES); 3) the maintenance of nursery populations (nursery ES); 4) the maintenance of freshwater chemical conditions (nutrient regulation ES), and 5) direct and indirect cultural outputs (recreation ES). For fibres ES, an increase over time was observed, following an increase in reed areas around the lakes. The results showed that significant differences among periods were identified in all ES except for water ES supply. Generally, the supply of fibres, nutrient, nursery and recreation ES increased between 1990 and 2018. Spatially, the north-eastern, central and easternmost parts of Lithuania showed a high supply of multiple ES (e.g., fibres ES, nutrient ES), while the western parts of the country were seen as essential for nursery ES supply. Except for water ES supply, all ES showed a clustered pattern. The hot–cold spots identified followed the areas of high and low ES supply. Bundle analysis identified three clusters. Recreation ES supply was not associated with fibres, nursery, nutrient, and water ES supply. Fibres, nursery, and nutrient ES supply were not related to water ES supply. The results obtained in this work are critical for better management and help to identify lakes that supply high and low ES. © 2023 Elsevier B.V., All rights reserved.","Ecosystem Services; Lakes; Lithuania; Mapping; Remote Sensing"
"A process perspective of conceptual innovation: Integrating equity in applications of the ecosystem services concept in Ireland","2024","Ecosystem Services","10.1016/j.ecoser.2023.101582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180103047&doi=10.1016%2Fj.ecoser.2023.101582&partnerID=40&md5=d8a0ad906d568607a8671fe7873736be","The ecosystem services (ES) concept emerged as a metaphor to demonstrate humanity's dependence on the natural environment and is increasingly applied to frame human-nature relationships in conservation science, policy and practice. This paper aims to enhance understanding of how the ES concept is applied for ecosystem management and biodiversity conservation in the Irish context, with further applicability to international contexts. Semi-structured interviews were conducted with stakeholders involved in ES research, policy and practice to understand and reflect a variety of perspectives. Three contexts of ecosystem management in Ireland are examined as focal points for the ES framing: natural capital and ES research; Agri-Environment schemes as types of Payments for ES; and collaborative forms of governance for peatland conservation. Specifically, we examine the idea of conceptual innovation as a process where concepts evolve in time and space as they are applied by different societal actors. The contexts examined demonstrate a variety of perceptions and show the scope for agency in how concepts are applied when they meet local realities. The research also demonstrates how alternative concepts and ideas are continuously emerging in societal discourse, and suggests the need to develop ‘networks of concepts’ that can work together to manage the politics, power relations and inequities inherent in the application of any concept. Fostering transparency and reflection on values, language and how knowledge is produced helps make visible power dynamics underlying the ES concept and encourages the development of ES approaches that are effective, inclusive and actionable. Developing concepts from a process perspective has implications for changing the course of a concept as its future unfolds. Following from this, we suggest the need to map an emancipatory future agenda for ES research that centres the voices of those researching, participating and acting ‘from the margins’. © 2023 Elsevier B.V., All rights reserved.","Agri-environment; Collaborative Governance; Conceptual Innovation; Ecosystem Services; Equity; Ireland; Natural Capital; Payments For Ecosystem Services; Power Dynamics; Process Perspective"
