"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"A pilot observational study of recreational trail riding for Veterans with addictive disorders","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102813","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124180315&doi=10.1016%2Fj.ctim.2022.102813&partnerID=40&md5=f8f70d3f3def03d76abe5316b1783889","Objectives: The aim of study was to assess the safety, feasibility, and preliminary outcomes of recreational trail riding for Veterans with addictive disorders. Design: This was an observational pilot study. Setting: United States Veterans Health Care Administration Medical Center. Participants were 18 Veterans, 13 males and 5 females All had at least one addictive disorder, with most common being alcohol use disorder. Intervention: A recreational trail ride of approximately two hours duration. Main outcome measures: Assessment of safety and pre- and post-intervention instruments, The State-Trait Anxiety Inventory, Craving Experience Questionnaire, Positive and Negative Affect Scale and Conner-Davidson Resilience Scale were utilized to assess changes in anxiety, craving, affect, and resilience, respectively. Results: The intervention was feasible to utilize for the population studied. In addition, it was possible to conduct the rides in such a way as to minimize risk to participants and there were no serious adverse outcomes to patients, staff, or equines. However, there was one incident that had potential to cause injury. There were significant pre- to post-intervention decreases in anxiety, negative affect and craving as well as increased positive affect. There was not a statistically significant increase in resilience. Conclusions: These results indicate that recreational trail riding is, at least in some settings, feasible to utilize for this population. The safety assessment indicated that this intervention can be conducted in a manner such that risk can be mitigated. However, trail riding is a dangerous activity that can result in serious injury or death to participants. Thus, such activities should only be considered by programs that have the ability to implement stringent safety protocols. Preliminary outcomes suggest that this intervention has the potential to be beneficial to for Veterans with addictive disorders. Additional, more rigorous randomized, controlled studies are warranted. © 2022 Elsevier B.V., All rights reserved.","Addictive Disorders; Equine-assisted Services; Equines; Psychiatric Disorders; Recreational Riding; Veterans; Addiction; Adult; Affect; Aged; Alcoholism; Anxiety Disorder; Article; Behavior Assessment; Clinical Article; Connor Davidson Resilience Scale; Craving; Craving Experience Questionnaire; Feasibility Study; Female; Human; Injury; Knee Pain; Male; Mitigation; Observational Study; Outcome Assessment; Patient Safety; Pilot Study; Positive And Negative Affect Schedule; Psychological Resilience; Recreation; Recreational Trail Riding; State Trait Anxiety Inventory; Treatment Duration; Veteran; Animal; Anxiety; Government; Horse; United States; Animals; Anxiety; Anxiety Disorders; Female; Horses; Humans; Male; Pilot Projects; United States Department Of Veterans Affairs; Veterans"
"A feasibility study on low-dose mindfulness-based stress reduction intervention among prediabetes and diabetes patients","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123942615&doi=10.1016%2Fj.ctim.2022.102810&partnerID=40&md5=4b0ad48487f029add4aedf65e4db3fef","Objectives: To investigate the feasibility of delivering a low-dose mindfulness-based stress reduction (MBSR) intervention among prediabetes/diabetes patients in a clinical setting. Design and setting: This was a single-arm, mixed methods, feasibility study among prediabetes/diabetes patients at a healthcare center in United States. Intervention: The low-dose MBSR intervention was delivered in group format over 4 waves and each wave comprised 8–10 h of 8 sessions over 6–8 weeks. Main outcome measures: We evaluated recruitment, adherence, and attrition rates, participants’ satisfaction, motivation and barriers of low-dose MBSR. Psychological, behavioral, and physical measures were compared between pre- and post-intervention. Results: We enrolled 19 participants of 34 eligible individuals with a recruitment rate of 55.9%. Among 19 enrolled participants, 4 dropped out after baseline data collection and did not attend any session and 1 attended one session but did not finish post-intervention data collection, resulting in an attrition rate of 26.3%. Among 15 participants attending at least one session, 46.7% attended all sessions and 80.0% attended at least 5 sessions. Qualitative analysis among 11 participants indicated that 90.9% had positive overall experience with the intervention. Compared to pre-intervention, there was a significant reduction in depression score (mean reduction = 5.04, SD = 7.66, p = 0.02), a higher proportion of engaging in flexibility exercises (42.86% vs. 85.71%, p = 0.01) and a lower level of glycosylated hemoglobin (HbA1c) (mean reduction = 1.43%, SD = 2.54%, p = 0.03) at post-intervention. Conclusions: Delivering a low-dose MBSR intervention to prediabetes/diabetes patients in a primary care setting is feasible. Future studies with randomized controlled design and larger sample are warranted. © 2022 Elsevier B.V., All rights reserved.","Diabetes; Feasibility; Low-dose Mindfulness Intervention; Hemoglobin A1c; Glycosylated Hemoglobin; Glycated Hemoglobin A; Hemoglobin A1c; Glycosylated Hemoglobin; Adult; Article; Clinical Article; Clinical Evaluation; Depression; Diabetes Mellitus; Feasibility Study; Female; Glycemic Control; Hemoglobin Blood Level; Human; Impaired Glucose Tolerance; Intervention Study; Male; Mindfulness-based Stress Reduction; Motivation; Outcome Assessment; Patient Satisfaction; Personal Experience; Physical Capacity; Psychological Aspect; Qualitative Analysis; Treatment Planning; United States; Mental Stress; Mindfulness; Procedures; Feasibility Studies; Glycated Hemoglobin A; Humans; Mindfulness; Prediabetic State; Stress, Psychological"
"Comparative effect of walking meditation and rubber-band exercise on ankle proprioception and balance performance among persons with chronic ankle instability: A randomized controlled trial","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123885266&doi=10.1016%2Fj.ctim.2022.102807&partnerID=40&md5=42464970e559090b8ca600c48261f7a9","Background: Ankle proprioception and balance impairments are usual consequences of chronic ankle instability (CAI). The impairments affect functional and sport activities and can lead to recurrent ankle sprain. Mind-body practice is claimed to improve ankle proprioception and balance. Objective: To investigate the effects of walking meditation, a mind-body practice, and compare it with the rubber-band exercise on ankle proprioception and balance among individuals with CAI. Study design: A randomized controlled trial. Methods: Thirty-two participants with CAI aged 20.3 ± 1.8 years were randomized into three groups; 1) walking meditation (WM, n = 10), 2) Rubber-band exercise (RE, n = 11) and 3) control (n = 11). WM and RE were enrolled on a 4-week training regimen (30 min/day, 3 days/week). Before and after the training, ankle proprioception was evaluated by angular error of the ankle reposition test (AEA) at three positions, randomly, i.e., plantarflexion-5°, plantarflexion-10° and dorsiflexion-5°. Balance performance was assessed by the star excursion balance test (SEBT). Results: As adjusted by pre-training baseline, no significant difference in AEA and SEBT was found among three groups. However, after training, only the WM group revealed a significant decrease in AEA at plantarflexion-5° (p = 0.007) and plantarflexion-10° (p = 0.04) compared to the baseline. For SEBT, the WM and RE groups showed significant improvements compared to the baseline in 4 directions each (p < 0.05), while the control group improved only 2 directions (p < 0.05). Conclusions: WM and RE groups significantly improved SEBT after 4-week training when compared to before training. Additionally, WM group also improved ankle proprioception. Therefore, WM demonstrates feasibility as a promising intervention that could be applied for balance and ankle proprioceptive rehabilitations in persons with CAI. © 2022 Elsevier B.V., All rights reserved.","Ankle Instability; Balance; Elastic Band Exercise; Joint Sense; Walking Meditation; Rubber; Rubber; Adult; Age; Ankle Instability; Ankle Plantarflexion Angle; Article; Body Equilibrium; Body Mass; Chronic Disease; Clinical Article; Clinical Assessment; Clinical Evaluation; Clinical Feature; Comparative Effectiveness; Comparative Study; Controlled Study; Exercise; Exercise Intensity; Female; Gender; Human; Male; Outcome Assessment; Proprioception; Randomized Controlled Trial; Range Of Motion; Rubber Band Exercise; Star Excursion Balance Test; Walking; Walking Meditation; Adolescent; Ankle; Meditation; Young Adult; Rubber; Adolescent; Adult; Ankle; Chronic Disease; Humans; Meditation; Postural Balance; Proprioception; Rubber; Walking; Young Adult"
"Complementary medicine use in US adults with hypertension: A nationally representative survey","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123832814&doi=10.1016%2Fj.ctim.2022.102812&partnerID=40&md5=9debe379df7a15cc3c21e77d7bf0a363","Objectives: As well as associated cardiovascular diseases (CVD) like heart attacks, stroke, or others, arterial hypertension shows rising incidence throughout the last decades. The risk of developing an elevated blood pressure is mostly based on environmental and behavioral factors. Therefore, guidelines usually base a first-line therapy on lifestyle modifications. Complementary medicine (CM) offers a wide range of therapies to support such and CM utilization is common among CVD. We sought to analyze CM utilization among participants particularly suffering from arterial hypertension and aimed to distinguish utilization rates of different therapy approaches and predicting factors on this part of health behavior. Design and setting: This cross-sectional analysis was based on data of the 2017 National Health Interview survey (NHIS, n = 26,742; response rate 80,7%), performed among the US population. Main outcome measures and results: Within the last 12 months, 22.7% of participants reported to suffer from arterial hypertension and they were less likely to have used CM (26.8% with versus 32.5% without hypertension). Consulting a homeopath or using mind-body-medicine was more common among participants without the diagnosis, while equal proportions had consulted a chiropractor, a naturopath, a practitioner of traditional medicine, or a practitioner of chelation therapy. Regarding mind-body medicine (MBM), individuals with hypertension most often used spiritual meditation (10.6%), yoga (5.7%), mindfulness meditation (3.2%), progressive relaxation (3.1%), mantra meditation (2.4%), guided imagery (1.9%), tai chi (1.5%), and qi gong (0.4%). CM use in individuals with hypertension was associated with female sex, higher education, and/or living in the Western or Midwest USA. Conclusion: Participants with arterial hypertension were less likely to utilize CM therapies than those without. Regarding prevention and therapy of the disease, especially MBM therapies show promising results but further research and better information for the general population is needed. © 2022 Elsevier B.V., All rights reserved.","Arterial Hypertension; Cardiovascular Diseases; Complementary Medicine; Mind-body-medicine; Mindfulness; Adult; Alternative Medicine; Article; Controlled Study; Cross-sectional Study; Educational Status; Employment Status; Ethnicity; Female; Guided Imagery; Health Behavior; Health Survey; Human; Hypertension; Leisure; Lifestyle Modification; Major Clinical Study; Male; Mantra Meditation; Meditation; Mindfulness Meditation; Outcome Assessment; Prediction; Qigong; Sex; Spiritual Meditation; Tai Chi; United States; Procedures; Yoga; Adult; Complementary Therapies; Cross-sectional Studies; Female; Humans; Hypertension; Meditation; Yoga"
"Efficacy of Liuzijue Qigong in patients with chronic obstructive pulmonary disease: A systematic review and meta-analysis","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123827711&doi=10.1016%2Fj.ctim.2022.102809&partnerID=40&md5=9c05702f9532d44346a1276e765753b5","Background: Liuzijue is a traditional Qigong exercise that is commonly performed in China. However, the treatment effects of Liuzijue Qigong are controversial. The aim of this systematic review was to evaluate the efficacy of Liuzijue Qigong in patients with chronic obstructive pulmonary disease (COPD). Methods: Randomised controlled trials were identified by searching several English and Chinese databases from inception to August 8, 2020. Study selection and data extraction were independently performed by two investigators. Data synthesis and analysis were carried out with Review Manager software 5.2. Quality assessment for each study was based on the modified Jadad scale. Results: Forty studies with 3137 participants were included. Significant improvements were observed in the following outcomes (mean difference, 95% confidence interval): forced expiratory volume in 1 s (0.17, 0.09–0.25) and its percent predicted normal value (6.04, 3.43–8.65), forced expiratory volume in 1 s to forced volume capacity ratio (6.95, 3.06–10.83), 6-min walking distance (33.06, 23.73–42.38), 30-s sit-to-stand test (2.65, 0.98–4.32), COPD assessment test score (− 2.04, − 2.77 to − 1.30), modified Medical Research Council dyspnea scale (− 0.34, − 0.48 to − 0.20), Medical Research Council dyspnea scale (− 0.37, − 0.57 to − 0.18), Traditional Chinese Medicine syndrome score (− 1.85, − 2.86 to − 0.85), Hamilton Anxiety Scale (− 2.31, − 3.04 to − 1.59), Hamilton Depression Scale (− 2.08, − 2.45 to − 1.71) and St. George's Respiratory Questionnaire (− 6.94, − 9.20 to − 4.67). Conclusions: Liuzijue Qigong may be an effective adjuvant therapy for the improvement of lung function, exercise capacity, health status, mental status and quality of life in patients with COPD. © 2022 Elsevier B.V., All rights reserved.","Chronic Obstructive Pulmonary Disease; Liuzijue; Meta-analysis; Qigong; Chinese Medicinal Formula; Liuzijue Qigong; Unclassified Drug; Chronic Obstructive Lung Disease; Copd Assessment Test Score; Drug Efficacy; Effect Size; Forced Expiratory Volume; Forced Vital Capacity; Hamilton Depression Rating Scale; Human; Medical Research Council Dyspnea Scale; Meta Analysis; Prediction; Quality Control; Quality Of Life; Randomized Controlled Trial (topic); Review; Scoring System; Six Minute Walk Test; St. George Respiratory Questionnaire; Systematic Review; Traditional Chinese Medicine Syndrome Score; Traditional Medicine; Treatment Outcome; Lung Function Test; Qigong; Forced Expiratory Volume; Humans; Pulmonary Disease, Chronic Obstructive; Qigong; Quality Of Life; Respiratory Function Tests"
"Systematic review and meta-analyses on the effects of whole-body vibration on bone health","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123824900&doi=10.1016%2Fj.ctim.2022.102811&partnerID=40&md5=9a62d34366fb7d8bbc9bf7c60376803f","Objective: To determine whole body vibration influence on human bone density and bone biomarkers. Methods: We identified studies in Medline, Web of Science, Cumulative Index of Nursing and Allied Health, SPORTDiscus, Embase and Cochrane from inception to November 2021. Human randomized controlled trials involving commercially available whole body vibration platforms were included. Outcomes included bone density mean difference and serum concentrations of biomarkers (Procollagen type 1 N-terminal Propeptides, Osteocalcin, Bone specific alkaline phosphatase, and C-terminal Telopeptide of type 1 collagen). Random effects model (Hedges’ g effect-size metric and 95% confidence-intervals) compared whole body vibration effect on bone density and bone biomarkers. Moderator analyses assessed health status, age, menopausal status, vibration type, vibration frequency, and study duration influence. Results: Meta-analysis of 30 studies revealed bone density improvement after whole body vibration (Hedges’ g = 0.11; p = 0.05; 95% CI = 0.00, 0.22). Whole body vibration improved bone density in healthy (Hedges’ g = 0.10; p = 0.01; 95% CI = 0.02, 0.17) and postmenopausal women (Hedges’ g = 0.09; p = 0.02; 95% CI = 0.01, 0.18). Bone density also increased following side-alternating whole body vibration intervention (Hedges’ g = 0.21; p = 0.02; 95% CI = 0.04, 0.37). Whole body vibration had no significant effect on either bone formation biomarkers (Hedges’ g = 0.22; p = 0.01; 95% CI = 0.05, 0.40) or bone resorption biomarkers (Hedges’ g = 0.03; p = 0.74; 95% CI = −0.17, 0.23). Conclusion: Whole body vibration may be clinically useful as non-pharmacological/adjunct therapy to mitigate osteoporosis risk in healthy postmenopausal females. Additional studies are needed to determine the underlying mechanisms. © 2022 Elsevier B.V., All rights reserved.","Biomarker; Bone Density; Intervention; Osteoporosis; Rehabilitation; Alkaline Phosphatase; Osteocalcin; Procollagen C Proteinase; Alkaline Phosphatase; Carboxy Terminal Telopeptide; Osteocalcin; Procollagen C Proteinase; Age; Article; Bone Density; Bone Metabolism; Bone Mineral; Clinical Outcome; Confidence Interval; Effect Size; Health Status; Human; Menopause; Meta Analysis; Ossification; Osteolysis; Osteoporosis; Randomized Controlled Trial (topic); Systematic Review; Whole Body Vibration; Female; Physiotherapy; Vibration; Bone Density; Female; Humans; Physical Therapy Modalities; Vibration"
"Hypnotherapy and insomnia: A narrative review of the literature","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123697630&doi=10.1016%2Fj.ctim.2022.102805&partnerID=40&md5=ce7261a00160630d788bac4a0d25cf2e","Introduction: Hypnotherapy is increasingly used in general medicine in France to manage health problems such as insomnia. There is some evidence to support the efficacy of hypnosis in treating insomnia but this evidence is based on methodologies of various strengths. This review aims to explore the methodological elements employed in hypnotherapy research to manage insomnia. Method: We performed a narrative review of the literature using systematic review methods focusing on treating insomnia with hypnosis. PubMed, Psycinfo, BASE and Cochrane databases and Google scholar were searched. Results: Overall, 25 studies were included consisting of 10 case studies, 11 randomised, controlled trials and 4 pre and post intervention studies. The study designs, intervention, control and comparators were heterogeneous, as were the hypnosis definitions and techniques. Also, detailed descriptions of the hypnosis techniques were lacking. Most studies used non-quantifiable measurement criteria and sample numbers were too small to show significance or be representative. No double-blind study was found. Conclusion: Our results indicate that the current research concerning the efficacy of hypnosis to relieve insomnia is lacking in key methodological elements. The evaluation research process requires robust methodology. We propose applying the IDEAL framework, which recommends research steps to evaluate non-pharmacological and other complex therapies to evaluate the efficacy of hypnosis to manage insomnia. © 2022 Elsevier B.V., All rights reserved.","Clinical Research; Hypnotherapy; Insomnia; Review; Adult; Clinical Effectiveness; Clinical Research; Human; Hypnosis; Insomnia; Randomized Controlled Trial (topic); Review; Systematic Review; Factual Database; France; Methodology; Procedures; Databases, Factual; Humans; Hypnosis; Research Design; Sleep Initiation And Maintenance Disorders"
"The effect of ginger supplementation on metabolic profiles in patients with type 2 diabetes mellitus: A systematic review and meta-analysis of randomized controlled trials","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123450758&doi=10.1016%2Fj.ctim.2022.102802&partnerID=40&md5=b09f90b988d31e91cdc03a415d22858f","Background: There is some evidence regarding the positive effects of ginger supplementation on metabolic profile in patients with type 2 diabetes (T2DM). However, they are conflicting. The present systematic review and meta-analysis aimed to summarize earlier findings for the effect of ginger supplementation on metabolic profile in patients with T2DM. Methods: Scopus, PubMed and Google Scholar databases were systematically searched up until September 2021 to collect all randomized clinical trials that evaluated the effect of ginger supplementation on FBS, HbA<inf>1</inf>c, TC, TG, LDL, HDL, SBP and DBP in patients with T2DM. We conducted our study according to the 2020 PRISMA guidelines. We included only English language publications. Pooled effect sizes were measured using a random-effects model and were reported as the weighted mean difference (WMD) and 95% CI. In addition, the Cochrane Collaboration's risk of bias tool was used to evaluate quality of the trials. Results: In overall, 10 articles were included in this systematic review and meta-analysis. Our pooled meta-analysis indicated a significant reduction in FBS following ginger supplementation by polling 8 effect sizes [weighted mean difference (WMD): − 18.81; 95% CI: − 28.70, − 8.92), I2 = 77.4%] and in HbA<inf>1</inf>C through 7 effect sizes (WMD: −0.57; 95% CI: −0.93, −0.20, I2 =88.6%). Pooling 5 effect sizes, we found a significant reduction in SBP (WMD: −4.20; 95% CI: −7.64, −0.77, I2 =97%) and DBP [WMD: − 1.61; 95% CI: − 3.04, − 0.18), I2 = 93.2%] after supplementation with ginger. However, our pooled meta-analysis indicated that ginger supplementation had no significant influence on lipid profile involving TG, TC, LDL and HDL. Conclusions: We found significant reductions in FBS, HbA<inf>1</inf>C, SBP and DBP after supplementation with ginger in patients with T2DM compared to control group, with no significant changes in serum lipids. Further large RCTs are required to shed light on this issue. © 2022 Elsevier B.V., All rights reserved.","Blood Glucose; Blood Pressure; Dyslipidemias; Ginger; Type 2 Diabetes Mellitus; Cholesterol; Hemoglobin A1c; Cholesterol; Hemoglobin A1c; High Density Lipoprotein; Low Density Lipoprotein; Triacylglycerol; Cholesterol Blood Level; Clinical Effectiveness; Diastolic Blood Pressure; Diet Supplementation; Ginger; Hemoglobin Blood Level; Human; Lipid Fingerprinting; Meta Analysis; Metabolic Fingerprinting; Non Insulin Dependent Diabetes Mellitus; Quality Control; Randomized Controlled Trial (topic); Review; Risk Assessment; Systematic Review; Systolic Blood Pressure; Therapy Effect; Trend Study; Triacylglycerol Blood Level; Dietary Supplement; Metabolome; Diabetes Mellitus, Type 2; Dietary Supplements; Ginger; Humans; Metabolome; Randomized Controlled Trials As Topic"
"Infrared sauna as exercise-mimetic? Physiological responses to infrared sauna vs exercise in healthy women: A randomized controlled crossover trial","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2021.102798","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123969851&doi=10.1016%2Fj.ctim.2021.102798&partnerID=40&md5=6dff9e07da03e2bcf49fe4baeeb00ea4","Background: Passive heat therapies have been reported to have similar effects on the cardiovascular system as exercise. Studies supporting these findings in healthy populations have predominantly been done with men using warm water immersions or traditional saunas, rather than newer infrared-based saunas. Objective: To explore short-term thermal and cardiovascular responses in women using an infrared sauna as compared to moderate-intensity exercise. Study design: Randomized controlled crossover trial with balanced allocations. Setting: Brisbane, Australia (August 2019 - March 2020) Participants: Ten healthy women (36 ± 9 years) Interventions: 45 min of resting, infrared sauna or indoor bicycling Primary outcome measures: tympanic/skin temperatures; respiratory rate; blood pressure; arterial stiffness; heart rate variability Results: Tympanic temperatures were elevated during infrared sauna as compared to both control (mean diff = +1.05 oC ± SEM 0.12 oC, 95% C.I.: 0.73 – 1.36, p < 0.0005) and exercise (mean diff = +0.79 oC ± SEM 0.12 oC, 95% C.I.: 0.49 – 1.08, p < 0.0005). Respiratory rates were higher during exercise as compared to both control (mean diff = +7.66 ± SEM 1.37, 95% C.I.: 4.09 – 11.23, p < 0.0005) and infrared sauna (mean diff = +6.66 ± SEM 1.33, 95% C.I.: 3.20 – 10.11, p < 0.0005). No significant differences in non-invasive measures of blood pressure, arterial stiffness or heart rate variability were detected between any of the interventions. Conclusions: These findings suggest the physiological effects of infrared sauna bathing are underpinned by thermoregulatory-induced responses, more so than exercise-mimetic cardiorespiratory or cardiovascular activations. © 2023 Elsevier B.V., All rights reserved.","Exercise; Heart Rate Variability; Infrared Sauna; Pulse Wave Analysis; Thermal Responses; Adult; Arterial Stiffness; Article; Australia; Blood Pressure; Breathing Rate; Cardiorespiratory Fitness; Cardiovascular Response; Cohort Analysis; Controlled Study; Crossover Procedure; Cycling; Diastolic Blood Pressure; Exercise; Exercise Intensity; Female; Heart Rate Variability; Human; Human Experiment; Intermethod Comparison; Mean Arterial Pressure; Normal Human; Physiological Process; Pulse Wave; Randomized Controlled Trial; Skin Temperature; Systolic Blood Pressure; Therapy Effect; Thermal Response; Thermoregulation; Tympanic Temperature; Heart Rate; Male; Sauna; Blood Pressure; Cross-over Studies; Exercise; Female; Heart Rate; Humans; Male; Steam Bath"
"Implications for the metabolic fate of oral glutamine supplementation within plasma and erythrocytes of patients with sickle cell disease: A pharmacokinetics study","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102803","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123075648&doi=10.1016%2Fj.ctim.2022.102803&partnerID=40&md5=e83bf2dfe4eee0aad18bc39f8e76e559","Objectives: L-Glutamine is FDA-approved for sickle cell disease (SCD), yet the mechanism(s)-of-action are poorly understood. We performed a pharmacokinetics (pK) study to determine the metabolic fate of glutamine supplementation on plasma and erythrocyte amino acids in patients with SCD. Design: A pK study was performed where patients with SCD fasting for > 8 h received oral L-glutamine (10 g). Blood was analyzed at baseline, 30/60/90 min/2/3/4/8 hrs. A standardized diet was administered to all participants at 3 established time-points (after 2/5/7hrs). A subset of patients also had pK studies performed without glutamine supplementation to follow normal diurnal fluctuations in amino acids. Setting: Comprehensive SCD Center in Oakland, California Results: Five patients with SCD were included, three of whom performed pK studies both with and without glutamine supplementation. Average age was 50.6 ± 5.6 years, 60% were female, 40% SS, 60% SC. Plasma glutamine levels increased significantly after oral glutamine supplementation, compared to minimal fluctuations with diet. Plasma glutamine concentration peaked within 30-min of ingestion (p = 0.01) before decreasing to a plateau by 2-h that remained higher than baseline by 8 h. Oral glutamine also increased plasma arginine concentration, which peaked by 4-h (p = 0.03) and remained elevated through 8-h. Erythrocyte glutamine levels began to increase by 8-h, while erythrocyte arginine concentration peaked at 4-h. Conclusions: Oral glutamine supplementation acutely improved glutamine and arginine bioavailability in both plasma and erythrocytes. This is the first study to demonstrate that glutamine therapy increases arginine bioavailability and may provide insight into shared mechanisms-of-action between these conditionally-essential amino acids. © 2022 Elsevier B.V., All rights reserved.","Arginine; Citrulline; Global Arginine Bioavailability; Glutamine; Pulmonary Hypertension; Sickle Cell Disease; Arginine; Citrulline; Glutamine; Amino Acid; Amino Acids; Glutamine; Arginine; Citrulline; Glutamine; Amino Acid; Adult; Amino Acid Blood Level; Article; Bioavailability; Clinical Article; Diet; Drug Metabolism; Erythrocyte; Erythrocyte Level; Female; Human; Human Cell; Male; Plasma; Pulmonary Hypertension; Sickle Cell Anemia; Single Drug Dose; Dietary Supplement; Middle Aged; Amino Acids; Anemia, Sickle Cell; Dietary Supplements; Erythrocytes; Female; Glutamine; Humans; Middle Aged"
"Indirect moxibustion for the treatment of allergic rhinitis: A systematic review and meta-analysis of randomized controlled trials","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102804","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122809029&doi=10.1016%2Fj.ctim.2022.102804&partnerID=40&md5=97049ca3f9fcfee9102b770396583abb","Objective: To synthesize the results of randomized clinical trials (RCTs) and evaluate the effectiveness and safety of indirect moxibustion for the treatment of allergic rhinitis (AR). Methods: PubMed, the Cochrane Library, Embase, Web of Science, CNKI, WanFang, VIP, and CBM from the establishment to May 22, 2020 were searched. This was a PRISMA review. Reviewers identified studies, extracted data, and assessed the quality, independently. RCTs for AR patients treated with IM alone or IM combined with other positive interventions (e.g. western medicine, conventional therapy, etc.) were included. The main outcomes included: total effective rate and TNSS. The secondary outcomes included: TNNSS, Graded symptom score, RQLQ, VAS, Serum IgE level and adverse events. RCTs were collected, methodological quality was evaluated using the Cochrane risk-of-bias assessment tool (RoB), and the level of evidence was rated using the GRADE approach. Meta-analysis was performed using the RevMan5.3.0 manager. Results: We included 21 RCTs involving 1549 patients. Five RCTs adopt IM treatment alone; 16 RCTs adopt IM+other positive interventions. In the assessment of the quality, the evidence differs from low to high based on the Cochrane Bias Evaluation Tools. Six trials were high quality, twelve were moderate quality, and three were low quality. Therefore, the quality of the included studies was moderate. The total evidence quality of all outcome indicators was low. The main adverse reactions of moxibustion are burns and blisters, whereas the western medicine group was nasal bleeding. The results of pooled analysis indicated a statistically significant effect in total effective rate of (RR=1.16, 95%CI=1.11–1.21, I2 =30%, P = 0.10). Besides, indirect moxibustion intervention also showed significant difference in graded symptom score (SMD=−1.10; 95% CI [−1.58, −0.61]; P < 0.00001; I2 =88%), TNSS score (SMD=−1.36; 95% CI [−2.14, −0.58]; P = 0.76; I2 =0%), and RQLQ scale (SMD=−2.60; 95% CI [−4.06, −1.14]; P < 0.00001; I2 =92%) in patients with AR. However, there was no statistical significance in VAS score (SMD=−0.38; 95% CI [−1.06, 0.30]; P < 0.003; I2 =83%). Since only one literature was included in TNNSS and Serum IgE levels, descriptive analysis was conducted.And the results showed that the trial group was better than the control group in reducing TNNSS score (P < 0.05). In serum IgE levels,there was no significant difference between the two groups (P > 0.05). Conclusion: From the analysis results, indirect moxibustion may have a good clinical effect on the overall treatment of AR, and improve the clinical symptoms of patients;but there was no obvious advantage in improving VAS score and Serum IgE level.Due to the limitations of small sample size, moderate quality and low level of evidence in the included literature, clinical trials should be designed in strict accordance with the standard of RCT in the future to verify this result. © 2022 Elsevier B.V., All rights reserved.","Allergic Rhinitis; Indirect Moxibustion; Meta-analysis; Systematic Review; Allergic Rhinitis; Human; Meta Analysis; Moxibustion; Randomized Controlled Trial (topic); Humans; Moxibustion; Randomized Controlled Trials As Topic; Rhinitis, Allergic"
"The effect of lycopene supplement from different sources on prostate specific antigen (PSA): A systematic review and meta-analysis of randomized controlled trials ☆","2022","Complementary Therapies in Medicine","10.1016/j.ctim.2022.102801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122705468&doi=10.1016%2Fj.ctim.2022.102801&partnerID=40&md5=a7569a93e31f0f2212b97f02c1741bec","Background: Prostate cancer is a major malignancy, affecting men, worldwide. The protective effect of dietary or supplemental lycopene on prostate cancer has been reported in several studies; however, the findings are equivocal. Objective: The aim of this study was to evaluate the effects of supplemental lycopene on PSA level, by conducting a systematic review and meta-analysis of randomized controlled trials. Methods: We searched online databases, including PubMed, Scopus, and Web of Science, up to 9 Jun 2020, to obtain relevant publications. The publication search was not limited by language or date. Results: A total of 1036 records were identified in the systematic search; from these, 9 were included in the systematic review and 6 in meta-analysis. The pooled analysis of the 6 studies showed no significant differences in PSA levels in subjects treated with lycopene or tomato extract containing lycopene (WMD= −0.12 ng/ml; 95% CI: −0.62, 0.38 ng/ml; P = 0.64) compared to the control. Conclusion: Overall, tomato extracts or lycopene treatment yielded no significant effect on PSA level compared to the control. However, more consistent clinical trials, with larger sample sizes, are required to better discern the actual effect of tomato extract or lycopene on PSA level. © 2022 Elsevier B.V., All rights reserved.","Lycopene; Meta-analysis; Prostate Cancer; Prostate Specific Antigen; Psa; Lycopene; Carotenoids; Lycopene; Prostate-specific Antigen; Carotenoid; Lycopene; Prostate Specific Antigen; Human; Male; Meta Analysis; Prostate Tumor; Randomized Controlled Trial (topic); Carotenoids; Humans; Lycopene; Male; Prostate-specific Antigen; Prostatic Neoplasms; Randomized Controlled Trials As Topic"
