"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Bayesian auctions with efficient queries","2022","Artificial Intelligence","10.1016/j.artint.2021.103630","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119349279&doi=10.1016%2Fj.artint.2021.103630&partnerID=40&md5=1bc4bfd10a11ae78aea68f56559d249d","Designing dominant-strategy incentive compatible (DSIC) mechanisms for a seller to generate (approximately) optimal revenue by selling items to players is a fundamental problem in Bayesian mechanism design. However, most existing studies assume that the seller knows the entire distribution from which the players' values are drawn. Unfortunately, this assumption may not hold in reality: for example, when the distributions have exponentially large supports or do not have succinct representations. In this work we consider, for the first time, the query complexity of Bayesian mechanisms. The seller only has limited oracle accesses to the players' distributions, via quantile queries and value queries. For single-item auctions, we design mechanisms with logarithmic number of value or quantile queries which achieve almost optimal revenue. We then prove logarithmic lower-bounds, i.e., logarithmic number of queries are necessary for any constant approximation DSIC mechanisms, even when randomized and adaptive queries are allowed. Thus our mechanisms are almost optimal regarding query complexity. Our lower-bounds can be extended to multi-item auctions with monotone subadditive valuations, and we complement this part with constant approximation mechanisms for unit-demand or additive valuation functions. Our results are robust even if the answers to the queries contain noises. Thus, in those settings the seller needs to access much less than the entire distribution to achieve approximately optimal revenue. © 2021 Elsevier B.V., All rights reserved.","Mechanism Design; Quantile Queries; Query Complexity; The Complexity Of Bayesian Mechanisms; Value Queries; Machine Design; Bayesian; Bayesian Mechanism Designs; Dominant Strategy; Incentive Compatible Mechanisms; Low Bound; Mechanism Design; Quantile Query; Query Complexity; The Complexity Of Bayesian Mechanism; Value Query; Commerce"
"Strategyproof mechanisms for Friends and Enemies Games","2022","Artificial Intelligence","10.1016/j.artint.2021.103610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122539274&doi=10.1016%2Fj.artint.2021.103610&partnerID=40&md5=b8f47197f0e745ec3a3e8ef6243174a1","We investigate strategyproof mechanisms for Friends and Enemies Games, a subclass of Hedonic Games in which every agent classifies any other one as a friend or as an enemy. In this setting, we consider the two classical scenarios proposed in the literature, called Friends Appreciation (FA) and Enemies Aversion (EA). Roughly speaking, in the former each agent gives priority to the number of friends in her coalition, while in the latter to the number of enemies. We focus on the objective of maximizing the sum of the utilities of the agents and provide strategyproof mechanisms for both settings. More precisely, for FA we first present a deterministic n-approximation mechanism, n being the number of agents, and then show that a much better approximation can be achieved by resorting to randomization. Namely, we provide a randomized mechanism whose expected approximation ratio is 4, and arbitrarily close to 4 with high probability. For EA, we give a simple (1+2)n-approximation mechanism, and show that its performance is asymptotically tight by proving that it is NP-hard to approximate the optimal solution within O(n1−ε) for any fixed ε>0. We also show that, if computational efficiency is not a concern, it is possible to achieve a (1+2)-approximation by means of a deterministic strategyproof mechanism with exponential runtime. Finally, we show how to extend our results in the presence of neutrals, i.e., when agents can also be indifferent about other agents. © 2022 Elsevier B.V., All rights reserved.","Friends And Enemies Games; Hedonic Games; Strategyproof Mechanisms; Approximation Ratios; Deterministics; Friend And Enemy Game; Hedonic Games; High Probability; Performance; Randomisation; Randomized Mechanism; Simple++; Strategyproof Mechanism; Computational Efficiency"
"Analyzing Differentiable Fuzzy Logic Operators","2022","Artificial Intelligence","10.1016/j.artint.2021.103602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120885333&doi=10.1016%2Fj.artint.2021.103602&partnerID=40&md5=7e97cb3962286cbb0d3116e1046fbe35","The AI community is increasingly putting its attention towards combining symbolic and neural approaches, as it is often argued that the strengths and weaknesses of these approaches are complementary. One recent trend in the literature is weakly supervised learning techniques that employ operators from fuzzy logics. In particular, these use prior background knowledge described in such logics to help the training of a neural network from unlabeled and noisy data. By interpreting logical symbols using neural networks, this background knowledge can be added to regular loss functions, hence making reasoning a part of learning. We study, both formally and empirically, how a large collection of logical operators from the fuzzy logic literature behave in a differentiable learning setting. We find that many of these operators, including some of the most well-known, are highly unsuitable in this setting. A further finding concerns the treatment of implication in these fuzzy logics, and shows a strong imbalance between gradients driven by the antecedent and the consequent of the implication. Furthermore, we introduce a new family of fuzzy implications (called sigmoidal implications) to tackle this phenomenon. Finally, we empirically show that it is possible to use Differentiable Fuzzy Logics for semi-supervised learning, and compare how different operators behave in practice. We find that, to achieve the largest performance improvement over a supervised baseline, we have to resort to non-standard combinations of logical operators which perform well in learning, but no longer satisfy the usual logical laws. © 2021 Elsevier B.V., All rights reserved.","Fuzzy Logic; Learning With Constraints; Neural-symbolic Ai; Computer Circuits; Fuzzy Inference; Fuzzy Neural Networks; Background Knowledge; Community Is; Fuzzy Logic Operators; Fuzzy-logic; Learning With Constraint; Logical Operators; Neural-networks; Neural-symbolic Ai; Recent Trends; Weakly Supervised Learning; Supervised Learning"
"Knowledge graphs as tools for explainable machine learning: A survey","2022","Artificial Intelligence","10.1016/j.artint.2021.103627","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119101095&doi=10.1016%2Fj.artint.2021.103627&partnerID=40&md5=d2ff422065f9acab9079d159089064cf","This paper provides an extensive overview of the use of knowledge graphs in the context of Explainable Machine Learning. As of late, explainable AI has become a very active field of research by addressing the limitations of the latest machine learning solutions that often provide highly accurate, but hardly scrutable and interpretable decisions. An increasing interest has also been shown in the integration of Knowledge Representation techniques in Machine Learning applications, mostly motivated by the complementary strengths and weaknesses that could lead to a new generation of hybrid intelligent systems. Following this idea, we hypothesise that knowledge graphs, which naturally provide domain background knowledge in a machine-readable format, could be integrated in Explainable Machine Learning approaches to help them provide more meaningful, insightful and trustworthy explanations. Using a systematic literature review methodology we designed an analytical framework to explore the current landscape of Explainable Machine Learning. We focus particularly on the integration with structured knowledge at large scale, and use our framework to analyse a variety of Machine Learning domains, identifying the main characteristics of such knowledge-based, explainable systems from different perspectives. We then summarise the strengths of such hybrid systems, such as improved understandability, reactivity, and accuracy, as well as their limitations, e.g. in handling noise or extracting knowledge efficiently. We conclude by discussing a list of open challenges left for future research. © 2021 Elsevier B.V., All rights reserved.","Explainable Ai; Explainable Systems; Explanations; Knowledge Graphs; Neuro-symbolic Integration; Subsymbolic Ai; Symbolic Ai; Hybrid Systems; Integration; Intelligent Systems; Knowledge Graph; Machine Learning; Explainable Ai; Explainable System; Explanation; Knowledge Graphs; Machine-learning; Neuro-symbolic Integration; Sub-symbolic; Subsymbolic Ai; Symbolic Ai; Symbolic Integration; Graphic Methods"
"Integrating social influence modeling and user modeling for trust prediction in signed networks","2022","Artificial Intelligence","10.1016/j.artint.2021.103628","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118826479&doi=10.1016%2Fj.artint.2021.103628&partnerID=40&md5=80b46837d027c1691c20fd33e66b2f50","Trust and distrust between online users play an important role in social network applications, especially in the security domain. For example, trust information can enhance social recommendation and distrust information can be used for fraud detection. However, trust prediction is challenging due to the existence and imbalance of the three kinds of social status in signed social networks (i.e., trust, distrust and no-relation). Furthermore, there are a variety types of no-relation status in reality, e.g., strangers and frenemies, which cannot be well distinguished from the other social status by existing approaches. In this paper, we propose a novel Framework of Integrating both Latent and Explicit features (FILE), to better deal with the no-relation status and hence improve the overall trust/distrust prediction performance. In particular, we design two latent features to model user's intrinsic personality. Meanwhile, we design explicit features by extending social theories, to model the external social influence from mutual neighbors. The proposed model learns the features for each user via matrix factorization with a specially designed ranking-oriented loss function. Experimental results demonstrate the superior of our approach over the state-of-the-art methods, and the effectiveness of our approach in security applications. Our work sheds light on trust prediction in signed networks as well as security applications like fraud detection. © 2021 Elsevier B.V., All rights reserved.","Distrust; Fraud Detection; Signed Networks; Trust Prediction; Crime; Economic And Social Effects; Factorization; Forecasting; Network Security; Social Networking (online); Distrust; Fraud Detection; Network Applications; Online Users; Security Application; Signed Networks; Social Influence Model; Social Status; Trust Predictions; User Modelling; Matrix Factorization"
"Fast optimal and bounded suboptimal Euclidean pathfinding","2022","Artificial Intelligence","10.1016/j.artint.2021.103624","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118242134&doi=10.1016%2Fj.artint.2021.103624&partnerID=40&md5=6ba019433868b96cf1322c72b0836abc","We consider optimal and suboptimal algorithms for the Euclidean Shortest Path Problem (ESPP) in two dimensions. For optimal path planning, Our approach leverages ideas from two recent works: Polyanya, a mesh-based ESPP planner which we use to represent and reason about the environment, and Compressed Path Databases (CPD), a speedup technique for pathfinding on grids and spatial networks, which we exploit to efficiently compute candidate paths, in order to construct a completely novel ESPP algorithm, End Point Search (EPS). In a range of experiments and empirical comparisons we show that: (i) the auxiliary data structures required by EPS are cheap to build and store; (ii) for optimal search, the new algorithm is faster than a range of recent ESPP planners, with speedups ranging from several factors to over one order of magnitude; (iii) for anytime search, where feasible solutions are needed fast, we report even better performance. For suboptimal path planning, we extend the CPD such that it computes and compresses first move data of a larger number of selected candidate nodes covering every point in the Euclidean space. Our approach is search-free, simultaneously fast, and returns a path within a fixed bound of the optimal solution. In a range of empirical results, we show that: (i) our approach outperforms both offline/online optimal and suboptimal ESPP algorithms proposed in the literature; (ii) our approach demonstrates excellent path quality, better than all existing suboptimal ESPP algorithms; and (iii) the approach offers flexibility by allowing a trade-off between the CPD construction cost (space and time) and the suboptimality bound. © 2021 Elsevier B.V., All rights reserved.","Compressed Path Databases; Euclidean Shortest Path Planning; Heuristic Search; Economic And Social Effects; Graph Theory; Motion Planning; Optimization; Compressed Path Database; End-points; Euclidean; Euclidean Short Path Planning; Euclidean Shortest Path; Heuristic Search; Path Finding; Problem Algorithms; Shortest Path Planning; Shortest Path Problem; Heuristic Algorithms"
"On fair selection in the presence of implicit and differential variance","2022","Artificial Intelligence","10.1016/j.artint.2021.103609","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117843174&doi=10.1016%2Fj.artint.2021.103609&partnerID=40&md5=e5ec6baaafff21eb87feefe64ab16987","Discrimination in selection problems such as hiring or college admission is often explained by implicit bias from the decision maker against disadvantaged demographic groups. In this paper, we consider a model where the decision maker receives a noisy estimate of each candidate's quality, whose variance depends on the candidate's group—we argue that such differential variance is a key feature of many selection problems. We analyze two notable settings: in the first, the noise variances are unknown to the decision maker who simply picks the candidates with the highest estimated quality independently of their group; in the second, the variances are known and the decision maker picks candidates having the highest expected quality given the noisy estimate. We show that both baseline decision makers yield discrimination, although in opposite directions: the first leads to underrepresentation of the low-variance group while the second leads to underrepresentation of the high-variance group. We study the effect on the selection utility of imposing a fairness mechanism that we term the γ-rule (it is an extension of the classical four-fifths rule and it also includes demographic parity). In the first setting (with unknown variances), we prove that under mild conditions, imposing the γ-rule increases the selection utility—here there is no trade-off between fairness and utility. In the second setting (with known variances), imposing the γ-rule decreases the utility but we prove a bound on the utility loss due to the fairness mechanism. © 2021 Elsevier B.V., All rights reserved.","Differential Variance; Fairness; Selection Problem; Economic And Social Effects; Population Statistics; College Admissions; Condition; Decision Makers; Demographic Groups; Differential Variance; Fairness; Key Feature; Noise Variance; Selection Problems; Trade Off; Decision Making"
"A framework for analysing state-abstraction methods","2022","Artificial Intelligence","10.1016/j.artint.2021.103608","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117411461&doi=10.1016%2Fj.artint.2021.103608&partnerID=40&md5=83a211e60e71ee25b29d9c02d0076538","Abstraction has been used in combinatorial search and action planning from the very beginning of AI. Many different methods and formalisms for state abstraction have been proposed in the literature, but they have been designed from various points of view and with varying purposes. Hence, these methods have been notoriously difficult to analyse and compare in a structured way. In order to improve upon this situation, we present a coherent and flexible framework for modelling abstraction (and abstraction-like) methods based on graph transformations. The usefulness of the framework is demonstrated by applying it to problems in both search and planning. We model six different abstraction methods from the planning literature and analyse their intrinsic properties. We show how to capture many search abstraction concepts (such as avoiding backtracking between levels) and how to put them into a broader context. We also use the framework to identify and investigate connections between refinement and heuristics—two concepts that have usually been considered as unrelated in the literature. This provides new insights into various topics, e.g. Valtorta's theorem and spurious states. We finally extend the framework with composition of transformations to accommodate for abstraction hierarchies, and other multi-level concepts. We demonstrate the latter by modelling and analysing the merge-and-shrink abstraction method. © 2021 Elsevier B.V., All rights reserved.","Action Planning; Combinatorial Search; Heuristic Search; Hierarchical Abstraction; Refinement; State Abstraction; Abstracting; Artificial Intelligence; Graph Theory; Abstraction Methods; Action Planning; Coherent Frameworks; Combinatorial Action; Combinatorial Search; Flexible Framework; Heuristic Search; Hierarchical Abstraction; Refinement; State Abstraction; Heuristic Algorithms"
"Evaluation of argument strength in attack graphs: Foundations and semantics","2022","Artificial Intelligence","10.1016/j.artint.2021.103607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117355047&doi=10.1016%2Fj.artint.2021.103607&partnerID=40&md5=c4d9fe660a4e6ddb1abc240ca1e2b49e","An argumentation framework is a pair made of a graph and a semantics. The nodes and the edges of the graph represent respectively arguments and relations (e.g., attacks, supports) between arguments while the semantics evaluates the strength of each argument of the graph. This paper investigates gradual semantics dealing with weighted graphs, a family of graphs where each argument has an initial weight and may be attacked by other arguments. It contains four contributions. The first consists of laying the foundations of gradual semantics by proposing key principles on which evaluation of argument strength may be based. Foundations are important not only for a better understanding of the evaluation process in general, but also for clarifying the basic assumptions underlying semantics, for comparing different (families of) semantics, and for identifying families of semantics that have not been explored yet. The second contribution consists of providing a formal analysis and a comprehensive comparison of the semantics that have been defined in the literature for evaluating arguments in weighted graphs. As a third contribution, the paper proposes three novel semantics and shows which principles they satisfy. The last contribution is the implementation and empirical evaluation of the three novel semantics. We show that the three semantics are very efficient in that they compute the strengths of arguments in less than 20 iterations and in a very short time. This holds even for very large graphs, meaning that the three semantics scale very well. © 2021 Elsevier B.V., All rights reserved.","Argumentation; Axiomatic Foundations; Gradual Semantics; Foundations; Graphic Methods; Argumentation; Argumentation Frameworks; Attack Graph; Axiomatic Foundation; Comprehensive Comparisons; Empirical Evaluations; Formal Analysis; Gradual Semantic; Initial Weights; Weighted Graph; Semantics"
"Propositional and predicate logics of incomplete information","2022","Artificial Intelligence","10.1016/j.artint.2021.103603","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117120122&doi=10.1016%2Fj.artint.2021.103603&partnerID=40&md5=67a081f7dd7699b42285724f84acfd62","One of the most common scenarios of handling incomplete information occurs in relational databases. They describe incomplete knowledge with three truth values, using Kleene's logic for propositional formulae and a rather peculiar extension to predicate calculus. This design by a committee from several decades ago is now part of the standard adopted by vendors of database management systems. But is it really the right way to handle incompleteness in propositional and predicate logics? Our goal is to answer this question. Using an epistemic approach, we first characterize possible levels of partial knowledge about propositions, which leads to six truth values. We impose rationality conditions on the semantics of the connectives of the propositional logic, and prove that Kleene's logic is the maximal sublogic to which the standard optimization rules apply, thereby justifying this design choice. For extensions to predicate logic, however, we show that the additional truth values are not necessary: every many-valued extension of first-order logic over databases with incomplete information represented by null values is no more powerful than the usual two-valued logic with the standard Boolean interpretation of the connectives. We use this observation to analyze the logic underlying SQL query evaluation, and conclude that the many-valued extension for handling incompleteness does not add any expressiveness to it. © 2021 Elsevier B.V., All rights reserved.","Incomplete Information; Many-valued Logics; Sql; Calculations; Computer Circuits; Query Processing; Semantics; Incomplete Information; Incomplete Knowledge; Many-valued Logic; Partial Knowledge; Predicate Logic; Propositional Formulas; Propositional Logic; Relational Database; Sql; Truth Values; Many Valued Logics"
"Efficient multi-agent epistemic planning: Teaching planners about nested belief","2022","Artificial Intelligence","10.1016/j.artint.2021.103605","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117067797&doi=10.1016%2Fj.artint.2021.103605&partnerID=40&md5=0caecf9174670cf888d0c5511d749c00","Many AI applications involve the interaction of multiple autonomous agents, requiring those agents to reason about their own beliefs, as well as those of other agents. However, planning involving nested beliefs is known to be computationally challenging. In this work, we address the task of synthesizing plans that necessitate reasoning about the beliefs of other agents. We plan from the perspective of a single agent with the potential for goals and actions that involve nested beliefs, non-homogeneous agents, co-present observations, and the ability for one agent to reason as if it were another. We formally characterize our notion of planning with nested belief, and subsequently demonstrate how to automatically convert such problems into problems that appeal to classical planning technology for solving efficiently. Our approach represents an important step towards applying the well-established field of automated planning to the challenging task of planning involving nested beliefs of multiple agents. © 2021 Elsevier B.V., All rights reserved.","Automated Planning; Epistemic Planning; Knowledge And Belief; Autonomous Agents; Planning; Ai Applications; Automated Planning; Co-present; Epistemic Planning; Homogeneous Agents; Knowledge And Belief; Multi Agent; Nested Beliefs; Non-homogeneous; Single-agent; Multi Agent Systems"
"Answers set programs for non-transferable utility games: Expressiveness, complexity and applications","2022","Artificial Intelligence","10.1016/j.artint.2021.103606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116905997&doi=10.1016%2Fj.artint.2021.103606&partnerID=40&md5=1977290ed2ade9e43d1280c23ef64748","Coalitional games are mathematical models suited to study payoff distribution problems in cooperative scenarios. In abstract terms, a coalitional game can be specified by explicitly listing all possible—in fact, exponentially many—coalitions with their associated distributions. This naïve representation, however, quickly becomes infeasible over games involving many agents, thereby calling for suitable compact representations, that is, encoding mechanisms that (on some specific classes of games of interest) take an amount of space that grows polynomially with the number of agents. To date, a plethora of compact encodings have been already introduced and analyzed from the algorithm and computational viewpoints. Despite their specific technical differences, these encodings typically share the assumption that the utility associated with a coalition can be freely transferred among agents. Indeed, designing encoding mechanisms for the non-transferable utility (NTU) setting is a research issue that has been largely unexplored so far. The paper addresses this issue by proposing a compact encoding for representing and reasoning about the outcomes of NTU coalitional games founding on answer set programming. By exploiting the expressiveness of this well-known knowledge representation formalism, it is shown that the proposed representation can succinctly encode several games of interest within a wide range of application domains. Computational issues arising in the setting have been studied too, by addressing questions related to certain payoff distributions enjoying desirable stability properties. Eventually, a prototype system supporting the proposed framework has been implemented by leveraging a state-of-the-art answer set engine, and results of a thorough experimental activity conducted on top of it have been discussed. © 2021 Elsevier B.V., All rights reserved.","Answer Set Programming; Coalitional Games; Computational Complexity; Game Theory; Ntu Games; Application Programs; Computational Complexity; Game Theory; Knowledge Representation; Logic Programming; Signal Encoding; Stability; Answer Set; Answer Set Programming; Coalitional Game; Compact Encoding; Cooperative Scenarios; Distribution Problem; Encoding Mechanism; Non-transferable Utilities; Non-transferable Utility Game; Transferable Utility Games; Encoding (symbols)"
"SAT encodings for Pseudo-Boolean constraints together with at-most-one constraints","2022","Artificial Intelligence","10.1016/j.artint.2021.103604","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116656752&doi=10.1016%2Fj.artint.2021.103604&partnerID=40&md5=d59862e38dc4a23fd0c54fb1eb44edba","When solving a combinatorial problem using propositional satisfiability (SAT), the encoding of the problem is of vital importance. We study encodings of Pseudo-Boolean (PB) constraints, a common type of arithmetic constraint that appears in a wide variety of combinatorial problems such as timetabling, scheduling, and resource allocation. In some cases PB constraints occur together with at-most-one (AMO) constraints over subsets of their variables (forming PB(AMO) constraints). Recent work has shown that taking account of AMOs when encoding PB constraints using decision diagrams can produce a dramatic improvement in solver efficiency. In this paper we extend the approach to other state-of-the-art encodings of PB constraints, developing several new encodings for PB(AMO) constraints. Also, we present a more compact and efficient version of the popular Generalized Totalizer encoding, named Reduced Generalized Totalizer. This new encoding is also adapted for PB(AMO) constraints for a further gain. Our experiments show that the encodings of PB(AMO) constraints can be substantially smaller than those of PB constraints. PB(AMO) encodings allow many more instances to be solved within a time limit, and solving time is improved by more than one order of magnitude in some cases. We also observed that there is no single overall winner among the considered encodings, but efficiency of each encoding may depend on PB(AMO) characteristics such as the magnitude of coefficient values. © 2021 Elsevier B.V., All rights reserved.","At-most-one Constraints; Encoding; Pseudo-boolean Constraints; Sat; Efficiency; Formal Logic; Scheduling; Signal Encoding; Arithmetic Constraints; At-most-one Constraint; Combinatorial Problem; Encodings; Propositional Satisfiability; Pseudo-boolean; Pseudo-boolean Constraints; Satisfiability; Scheduling/allocation; Timetabling; Encoding (symbols)"
"Situation calculus for controller synthesis in manufacturing systems with first-order state representation","2022","Artificial Intelligence","10.1016/j.artint.2021.103598","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116414608&doi=10.1016%2Fj.artint.2021.103598&partnerID=40&md5=53088055bd7c66182afba3a3fe60aacd","Manufacturing is transitioning from a mass production model to a service model in which facilities ‘bid’ to produce products. To decide whether to bid for a complex, previously unseen product, a facility must be able to synthesize, on the fly, a process plan controller that delegates abstract manufacturing tasks in a supplied process recipe to the available manufacturing resources. Often manufacturing processes depend on the data and objects (parts) they produce and consume. To formalize this aspect we need to adopt a first-order representation of the state of the processes. First-order representations of the state are commonly considered in reasoning about action in AI, and here we show that we can leverage the wide literature on the Situation Calculus and ConGolog programs to formalize this kind of manufacturing. With such a formalization available, we investigate how to synthesize process plan controllers in this first-order state setting. We also identify two important decidable cases—finite domains and bounded action theories—for which we provide techniques to actually synthesize the controller. © 2021 Elsevier B.V., All rights reserved.","Automated Synthesis; Reasoning About Actions; Situation Calculus; Smart Manufacturing; Calculations; Process Control; Automated Synthesis; Controller Synthesis; First Order; First-order Representation; Ordering State; Process Plan; Reasoning About Actions; Situation Calculus; Smart Manufacturing; State Representation; Controllers"
"Globalizing constraint models","2022","Artificial Intelligence","10.1016/j.artint.2021.103599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116061462&doi=10.1016%2Fj.artint.2021.103599&partnerID=40&md5=9f65b9313a609b7bb05872247c818fe8","We present a method to detect implicit model patterns (such as global constraints) that might be able to replace parts of a combinatorial problem model that are expressed at a low-level. This can help non-expert users write higher-level models that are easier to reason about and often yield better performance. Our method generates candidate model patterns by analyzing both the structure of the model – its constraints, variables, parameters and loops – and the input data from one or more data files. Each candidate is scored by comparing a sample of its solution space with that of the part of the model it is intended to replace. The top-scoring candidates are presented to the user through an interactive display, which shows how they could be incorporated into the model. The method is implemented for the MiniZinc modeling language and available as part of the MiniZinc distribution. © 2021 Elsevier B.V., All rights reserved.","Automated Modeling; Constraint Acquisition; Constraint Modeling; Constraint Programming; Global Constraints; Computer Programming; Constraint Theory; Modeling Languages; Automated Modelling; Combinatorial Problem; Constraint Acquisition; Constraints Models; Expert Users; Global Constraints; High-level Modeling; Implicit Modeling; Performance; Problem Models; Constraint Programming"
"An action language for multi-agent domains","2022","Artificial Intelligence","10.1016/j.artint.2021.103601","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116055184&doi=10.1016%2Fj.artint.2021.103601&partnerID=40&md5=9e7cf99e74127d588ffba591c961cb1d","The goal of this paper is to investigate an action language, called mA⁎, for representing and reasoning about actions and change in multi-agent domains. The language, as designed, can also serve as a specification language for epistemic planning, thereby addressing an important issue in the development of multi-agent epistemic planning systems. The mA⁎ action language is a generalization of the single-agent action languages, extensively studied in the literature, to the case of multi-agent domains. The language allows the representation of different types of actions that an agent can perform in a domain where many other agents might be present—such as world-altering actions, sensing actions, and communication actions. The action language also allows the specification of agents' dynamic awareness of action occurrences—which has implications on what agents' know about the world and other agents' knowledge about the world. These features are embedded in a language that is simple, yet powerful enough to address a large variety of knowledge manipulation scenarios in multi-agent domains. The semantics of mA⁎ relies on the notion of state, which is described by a pointed Kripke model and is used to encode the agents' knowledge1 and the real state of the world. The semantics is defined by a transition function that maps pairs of actions and states into sets of states. The paper presents a number of properties of the action theories and relates mA⁎ to other relevant formalisms in the area of reasoning about actions in multi-agent domains. © 2021 Elsevier B.V., All rights reserved.","Action Languages; Epistemic Planning; Reasoning About Knowledge; Semantics; Specification Languages; Specifications; Action Language; Agent Domains; Agent Knowledge; Epistemic Planning; Generalisation; Multi Agent; Planning Systems; Reasoning About Action And Changes; Reasoning About Knowledge; Single-agent; Multi Agent Systems"
"Margin of victory for tournament solutions","2022","Artificial Intelligence","10.1016/j.artint.2021.103600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115888947&doi=10.1016%2Fj.artint.2021.103600&partnerID=40&md5=bc719a9d1f7b341248cc16f7fbe794b8","Tournament solutions are frequently used to select winners from a set of alternatives based on pairwise comparisons between them. Prior work has shown that several common tournament solutions tend to select large winner sets and therefore have low discriminative power. In this paper, we propose a general framework for refining tournament solutions. In order to distinguish between winning alternatives, and also between non-winning ones, we introduce the notion of margin of victory (MoV) for tournament solutions. MoV is a robustness measure for individual alternatives: For winners, the MoV captures the distance from dropping out of the winner set, and for non-winners, the distance from entering the set. In each case, distance is measured in terms of which pairwise comparisons would have to be reversed in order to achieve the desired outcome. For common tournament solutions, including the top cycle, the uncovered set, and the Banks set, we determine the complexity of computing the MoV and provide bounds on the MoV for both winners and non-winners. We then reveal a number of structural insights on the MoV by investigating fundamental properties such as monotonicity and consistency with respect to the covering relation. Furthermore, we provide experimental evidence on the extent to which the MoV notion refines winner sets in tournaments generated according to various stochastic models. Our results can also be viewed from the perspective of bribery and manipulation. © 2021 Elsevier B.V., All rights reserved.","Computational Social Choice; Margin Of Victory; Tournament Solutions; Stochastic Models; Computational Social Choices; Discriminative Power; Experimental Evidence; Fundamental Properties; Margin Of Victory; Monotonicity; Pair-wise Comparison; Robustness Measures; Structural Insights; Tournament Solution; Stochastic Systems"
"Pareto optimization for subset selection with dynamic cost constraints","2022","Artificial Intelligence","10.1016/j.artint.2021.103597","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114926262&doi=10.1016%2Fj.artint.2021.103597&partnerID=40&md5=3006e4b5f3f8cef89a1341972a64b87c","We consider the subset selection problem for function f with constraint bound B that changes over time. Within the area of submodular optimization, various greedy approaches are commonly used. For dynamic environments we observe that the adaptive variants of these greedy approaches are not able to maintain their approximation quality. Investigating the recently introduced POMC Pareto optimization approach, we show that this algorithm efficiently computes a [Formula presented]-approximation, where α<inf>f</inf> is the submodularity ratio of f, for each possible constraint bound b≤B. Furthermore, we show that POMC is able to adapt its set of solutions quickly in the case that B increases. Our experimental investigations for the influence maximization in social networks show the advantage of POMC over generalized greedy algorithms. We also consider EAMC, a new evolutionary algorithm with polynomial expected time guarantee to maintain ϕ approximation ratio, and NSGA-II with two different population sizes as advanced multi-objective optimization algorithm, to demonstrate their challenges in optimizing the maximum coverage problem. Our empirical analysis shows that, within the same number of evaluations, POMC is able to perform as good as NSGA-II under linear constraint, while EAMC performs significantly worse than all considered algorithms in most cases. © 2021 Elsevier B.V., All rights reserved.","Multi-objective Optimization; Runtime Analysis; Submodular Function; Subset Selection; Approximation Algorithms; Evolutionary Algorithms; Multiobjective Optimization; Polynomial Approximation; Population Statistics; Approximation Quality; Approximation Ratios; Dynamic Environments; Experimental Investigations; Generalized Greedy Algorithm; Influence Maximizations; Pareto Optimization; Submodular Optimizations; Pareto Principle"
